## Format: (1) availability				                ##
## Format: (2) cost						        ##
## Format: (3) reputation					        ##
## Format: (4) responsetime						        ##
0.774193548387097,0.78,0.517857142857143,0.553741719113125
0.935483870967742,0.56,1,0.0185758388909417
0.182795698924731,0.78,0.392857142857143,0.821035926076238
0.559139784946237,0.78,0.303571428571429,0.638067951226308
0.021505376344086,1,0.285714285714286,0.847017871168481
0.956989247311828,0.78,0.392857142857143,0.163180668205231
0.139784946236559,0.56,1,0.20174976325901
0.129032258064516,0.78,0.839285714285714,0.241889728166827
0.924731182795699,0.78,0.517857142857143,0.013091928192268
0.698924731182796,0.56,0.392857142857143,0.384194787861901
0.860215053763441,0.78,0.517857142857143,0.0228967405460085
0.032258064516129,1,0.160714285714286,0.81996175800124
0.0645161290322581,0.56,1,0.167733767846434
0.849462365591398,0.56,0.517857142857143,0.0948680206837928
0.903225806451613,0.78,0.392857142857143,0.0734088885389093
0.817204301075269,1,0.392857142857143,0.0153068950687205
0.827956989247312,0.56,0.517857142857143,0.101504844861459
0.731182795698925,0.78,0.517857142857143,0.056347384340164
0.89247311827957,0.56,0.517857142857143,0.00699016893917826
0.397849462365591,0.78,0.285714285714286,0.449319256078035
0.870967741935484,0.56,0.517857142857143,0.00644298933706465
0.419354838709677,0.78,0.642857142857143,0.0668326377489314
0.387096774193548,0.78,0.642857142857143,0.0845887167931641
0.709677419354839,0.56,0.392857142857143,0.223919623152764
0.462365591397849,0.78,0.642857142857143,0.0220244837633034
0.946236559139785,0.56,0.392857142857143,0.0570157107176533
0.806451612903226,0.78,0.392857142857143,0.0343249196897835
0.741935483870968,0.56,0.517857142857143,0.0595860414685412
0.473118279569893,0.78,0.392857142857143,0.250016657681614
0.161290322580645,0.78,0.696428571428571,0.138713057805184
0.301075268817204,0.78,0.107142857142857,0.631780433584309
0.483870967741936,0.56,0.696428571428571,0.0170009308110575
0.0967741935483871,1,0.696428571428571,0.0505585875901282
0.182795698924731,1,0.553571428571429,0.119935307621949
0.0752688172043011,1,0.696428571428571,0.0485798569256583
0.0752688172043011,1,0.696428571428571,0.0433705455845029
0.387096774193548,0.56,0.285714285714286,0.462233502333085
0.645161290322581,0.56,0.517857142857143,0.0532117019708561
0.311827956989247,0.78,0.642857142857143,0.040602341767168
0.182795698924731,0.78,0.642857142857143,0.126598380267613
0.526881720430108,0.78,0.517857142857143,0.00160923299957397
0.118279569892473,1,0.642857142857143,0.0344642384814655
0.139784946236559,0.78,0.642857142857143,0.124662050974525
0.645161290322581,0.56,0.517857142857143,0.0206353340723287
0.559139784946237,0.78,0.392857142857143,0.0927641050181014
0.591397849462366,0.78,0.392857142857143,0.0706103980277305
0.301075268817204,1,0.517857142857143,0.0287723591517303
0.182795698924731,0.78,0.696428571428571,0.0383631455356404
0.150537634408602,1,0.553571428571429,0.0752119563790844
0.473118279569893,0.56,0.553571428571429,0.0783415814096235
0.473118279569893,0.78,0.517857142857143,0.00103984315530815
0.795698924731183,0.56,0.392857142857143,0.0201790145517468
0.193548387096774,0.78,0.642857142857143,0.0609247133364428
0.172043010752688,0.78,0.642857142857143,0.075111000732938
0.494623655913979,0.78,0.392857142857143,0.107336042982876
0.139784946236559,0.56,0.285714285714286,0.559562821669928
0.376344086021505,0.78,0.285714285714286,0.29131357429427
0.602150537634409,0.78,0.392857142857143,0.0331376812911016
0.752688172043011,0.78,0.303571428571429,0.0204071743120377
0.161290322580645,0.78,0.642857142857143,0.0651386020065944
0.161290322580645,0.78,0.642857142857143,0.0638564653005349
0.161290322580645,0.78,0.642857142857143,0.0609408662398262
0.150537634408602,1,0.553571428571429,0.0476914472395698
0.172043010752688,0.78,0.642857142857143,0.0497045028237294
0.161290322580645,0.78,0.642857142857143,0.0551399548122528
0.043010752688172,0.56,0.517857142857143,0.368011597784629
0.161290322580645,0.78,0.642857142857143,0.0535670658452915
0.440860215053763,1,0.392857142857143,0.00701641740717633
0.150537634408602,0.78,0.642857142857143,0.0582110255680269
0.161290322580645,0.78,0.642857142857143,0.0491876099154597
0.161290322580645,0.78,0.642857142857143,0.0490987689468509
0.161290322580645,0.78,0.642857142857143,0.0481699770023038
0.150537634408602,0.78,0.642857142857143,0.0552711971522431
0.161290322580645,0.78,0.642857142857143,0.0480104670813925
0.161290322580645,0.78,0.642857142857143,0.0468615918282462
0.0537634408602151,0.78,0.696428571428571,0.0648135248260029
0.150537634408602,0.78,0.642857142857143,0.0528220131767309
0.150537634408602,0.78,0.642857142857143,0.0517074628432744
0.150537634408602,0.78,0.642857142857143,0.0505303200092072
0.150537634408602,0.78,0.642857142857143,0.0500033315363228
0.150537634408602,0.78,0.642857142857143,0.0491431894311553
0.150537634408602,0.78,0.642857142857143,0.0465264190830401
0.172043010752688,0.78,0.642857142857143,0.031094339013098
0.032258064516129,1,0.553571428571429,0.0972808606266923
0.0860215053763441,1,0.553571428571429,0.0558486634482007
0.139784946236559,0.78,0.642857142857143,0.0371436013301916
0.462365591397849,0.78,0.392857142857143,0.0709213414178615
0.0967741935483871,1,0.553571428571429,0.0396553778063146
0.0537634408602151,1,0.517857142857143,0.101359468731008
0.161290322580645,1,0.517857142857143,0.0286714035055839
0.118279569892473,0.78,0.642857142857143,0.0416078600027864
0.032258064516129,0.78,0.392857142857143,0.347990074040871
0.473118279569893,0.56,0.517857142857143,0.0359805922865848
0.150537634408602,0.78,0.642857142857143,0.0149575885330539
0.0860215053763441,1,0.553571428571429,0.0373535890741762
0.0752688172043011,1,0.553571428571429,0.0415937262123259
0.505376344086022,0.78,0.392857142857143,0.023643812327492
0.043010752688172,0.78,0.696428571428571,0.0266522905826554
0.129032258064516,1,0.517857142857143,0.0355363874435406
0.10752688172043,1,0.553571428571429,0.0130232783528884
0.580645161290323,0.78,0.285714285714286,0.0717794644101061
0.655913978494624,0.78,0.285714285714286,0.0212006856907486
0.473118279569893,0.78,0.392857142857143,0.0330326874191093
0.10752688172043,0.56,0.160714285714286,0.612699816462635
0.0860215053763441,1,0.517857142857143,0.0455309964120363
0.182795698924731,0.78,0.553571428571429,0.0514873795346752
0.473118279569893,1,0.285714285714286,0.0160519477372811
