0,23,0.0351371757770707,2,6
0,23,0.056864720574417,4,38
0,23,0.0559368101017803,3,43
0,27,0.0516718009006932,4,72
0,31,0.0360765572394939,3,0
1,60,0.0436035387706435,2,26
1,72,0.00468086963838582,3,94
1,72,0.00953152219340484,3,20
2,1,0.0322852564340934,3,97
2,3,0.0425369347768733,3,56
2,53,0.00287047582461161,3,25
2,64,0.0374975279730196,4,96
2,69,0.0387356274038864,3,30
2,87,0.102738185766119,3,42
2,87,0.0263902436980426,3,58
2,99,0.0348786834016471,3,0
3,13,0.0480798588394322,4,90
3,28,0.0584591132411194,4,16
3,28,0.0677922964360279,4,13
3,50,0.0250327541852071,4,11
3,56,0.118379603862053,4,52
3,81,0.0996377314185453,4,20
